itinerary_id,day,order,poi_id
trip01913,day2,1,hotel02054
trip01913,day2,2,restaurant01686
trip01913,day2,3,restaurant01627
trip01913,day2,4,attraction00790
trip01913,day2,5,attraction00845
trip01913,day2,6,restaurant01636
trip01913,day2,7,restaurant01593
trip01913,day2,8,hotel02054
trip01913,day3,1,hotel02054
trip01913,day3,2,restaurant01594
trip01913,day3,3,restaurant01646
trip01913,day3,4,restaurant01589
trip01913,day3,5,attraction00794
trip01913,day3,6,hotel02054
trip01913,day4,1,hotel02054
trip01913,day4,2,attraction00773
trip01913,day4,3,attraction00771
trip01913,day4,4,attraction00825
trip01913,day4,5,attraction00818
trip01913,day4,6,restaurant01683
trip01913,day4,7,hotel02054
trip01914,day1,1,hotel02067
trip01914,day1,2,attraction00741
trip01914,day1,3,attraction00778
trip01914,day1,4,restaurant01642
trip01914,day1,5,attraction00803
trip01914,day1,6,hotel02067
trip01914,day2,1,hotel02067
trip01914,day2,2,restaurant01600
trip01914,day2,3,attraction00792
trip01914,day2,4,attraction00845
trip01914,day2,5,attraction00816
trip01914,day2,6,hotel02067
trip01915,day1,1,hotel02084
trip01915,day1,2,attraction00739
trip01915,day1,3,attraction00750
trip01915,day1,4,attraction00808
trip01915,day1,5,restaurant01625
trip01915,day1,6,attraction00820
trip01915,day1,7,attraction00772
trip01915,day1,8,restaurant01668
trip01915,day1,9,hotel02084
trip01915,day2,1,hotel02084
trip01915,day2,2,attraction00737
trip01915,day2,3,restaurant01625
trip01915,day2,4,attraction00759
trip01915,day2,5,attraction00767
trip01915,day2,6,attraction00795
trip01915,day2,7,attraction00742
trip01915,day2,8,hotel02084
trip01915,day3,1,hotel02084
trip01915,day3,2,attraction00826
trip01915,day3,3,attraction00776
trip01915,day3,4,attraction00768
trip01915,day3,5,attraction00792
trip01915,day3,6,restaurant01683
trip01915,day3,7,hotel02084
trip01916,day1,1,hotel02050
trip01916,day1,2,restaurant01676
trip01916,day1,3,restaurant01662
trip01916,day1,4,attraction00755
trip01916,day1,5,restaurant01617
trip01916,day1,6,attraction00774
trip01916,day1,7,hotel02050
trip01917,day1,1,hotel02072
trip01917,day1,2,attraction00819
trip01917,day1,3,restaurant01606
trip01917,day1,4,restaurant01643
trip01917,day1,5,restaurant01686
trip01917,day1,6,attraction00750
trip01917,day1,7,hotel02072
trip01917,day2,1,hotel02072
trip01917,day2,2,restaurant01649
trip01917,day2,3,restaurant01629
trip01917,day2,4,attraction00754
trip01917,day2,5,attraction00736
trip01917,day2,6,attraction00739
trip01917,day2,7,attraction00743
trip01917,day2,8,hotel02072
trip01917,day3,1,hotel02072
trip01917,day3,2,restaurant01656
trip01917,day3,3,restaurant01622
trip01917,day3,4,restaurant01639
trip01917,day3,5,attraction00827
trip01917,day3,6,attraction00747
trip01917,day3,7,hotel02072
trip01918,day1,1,hotel02053
trip01918,day1,2,attraction00795
trip01918,day1,3,attraction00779
trip01918,day1,4,attraction00739
trip01918,day1,5,restaurant01610
trip01918,day1,6,attraction00831
trip01918,day1,7,hotel02053
trip01918,day2,1,hotel02053
trip01918,day2,2,restaurant01655
trip01918,day2,3,attraction00777
trip01918,day2,4,restaurant01641
trip01918,day2,5,restaurant01604
trip01918,day2,6,restaurant01589
trip01918,day2,7,attraction00802
trip01918,day2,8,hotel02053
trip01918,day3,1,hotel02053
trip01918,day3,2,restaurant01669
trip01918,day3,3,restaurant01632
trip01918,day3,4,attraction00820
trip01918,day3,5,attraction00828
trip01918,day3,6,hotel02053
trip01919,day1,1,hotel02051
trip01919,day1,2,restaurant01623
trip01919,day1,3,restaurant01622
trip01919,day1,4,restaurant01690
trip01919,day1,5,restaurant01598
trip01919,day1,6,attraction00787
trip01919,day1,7,hotel02051
trip01919,day2,1,hotel02051
trip01919,day2,2,attraction00829
trip01919,day2,3,attraction00815
trip01919,day2,4,restaurant01694
trip01919,day2,5,attraction00758
trip01919,day2,6,hotel02051
trip01920,day1,1,hotel02047
trip01920,day1,2,attraction00764
trip01920,day1,3,attraction00854
trip01920,day1,4,restaurant01691
trip01920,day1,5,attraction00849
trip01920,day1,6,restaurant01607
trip01920,day1,7,restaurant01589
trip01920,day1,8,hotel02047
trip01920,day2,1,hotel02047
trip01920,day2,2,attraction00748
trip01920,day2,3,restaurant01598
trip01920,day2,4,attraction00813
trip01920,day2,5,restaurant01630
trip01920,day2,6,restaurant01691
trip01920,day2,7,restaurant01596
trip01920,day2,8,hotel02047
trip01920,day3,1,hotel02047
trip01920,day3,2,attraction00783
trip01920,day3,3,attraction00771
trip01920,day3,4,restaurant01615
trip01920,day3,5,restaurant01679
trip01920,day3,6,attraction00842
trip01920,day3,7,attraction00794
trip01920,day3,8,hotel02047
trip01920,day4,1,hotel02047
trip01920,day4,2,restaurant01595
trip01920,day4,3,attraction00796
trip01920,day4,4,restaurant01603
trip01920,day4,5,attraction00818
trip01920,day4,6,hotel02047
trip01921,day1,1,hotel02084
trip01921,day1,2,restaurant01636
trip01921,day1,3,restaurant01590
trip01921,day1,4,attraction00754
trip01921,day1,5,attraction00782
trip01921,day1,6,restaurant01668
trip01921,day1,7,restaurant01594
trip01921,day1,8,hotel02084
trip01921,day2,1,hotel02084
trip01921,day2,2,attraction00841
trip01921,day2,3,restaurant01671
trip01921,day2,4,restaurant01674
trip01921,day2,5,attraction00845
trip01921,day2,6,restaurant01608
trip01921,day2,7,hotel02084
trip01922,day1,1,hotel02043
trip01922,day1,2,attraction00753
trip01922,day1,3,attraction00739
trip01922,day1,4,attraction00787
trip01922,day1,5,restaurant01664
trip01922,day1,6,hotel02043
trip01922,day2,1,hotel02043
trip01922,day2,2,restaurant01626
trip01922,day2,3,attraction00788
trip01922,day2,4,attraction00843
trip01922,day2,5,restaurant01615
trip01922,day2,6,restaurant01649
trip01922,day2,7,attraction00796
trip01922,day2,8,hotel02043
trip01922,day3,1,hotel02043
trip01922,day3,2,restaurant01677
trip01922,day3,3,attraction00852
trip01922,day3,4,attraction00838
trip01922,day3,5,attraction00751
trip01922,day3,6,attraction00757
trip01922,day3,7,attraction00816
trip01922,day3,8,hotel02043
trip01922,day4,1,hotel02043
trip01922,day4,2,attraction00835
trip01922,day4,3,restaurant01695
trip01922,day4,4,attraction00791
trip01922,day4,5,restaurant01677
trip01922,day4,6,restaurant01625
trip01922,day4,7,hotel02043
trip01923,day1,1,hotel02052
trip01923,day1,2,restaurant01626
trip01923,day1,3,restaurant01669
trip01923,day1,4,restaurant01653
trip01923,day1,5,attraction00757
trip01923,day1,6,hotel02052
trip01923,day2,1,hotel02052
trip01923,day2,2,attraction00740
trip01923,day2,3,attraction00839
trip01923,day2,4,attraction00831
trip01923,day2,5,restaurant01635
trip01923,day2,6,hotel02052
trip01924,day1,1,hotel02062
trip01924,day1,2,restaurant01597
trip01924,day1,3,attraction00791
trip01924,day1,4,attraction00797
trip01924,day1,5,restaurant01680
trip01924,day1,6,restaurant01654
trip01924,day1,7,hotel02062
trip01924,day2,1,hotel02062
trip01924,day2,2,attraction00831
trip01924,day2,3,restaurant01639
trip01924,day2,4,restaurant01649
trip01924,day2,5,attraction00788
trip01924,day2,6,attraction00795
trip01924,day2,7,restaurant01639
trip01924,day2,8,hotel02062
trip01924,day3,1,hotel02062
trip01924,day3,2,attraction00738
trip01924,day3,3,restaurant01660
trip01924,day3,4,restaurant01645
trip01924,day3,5,restaurant01607
trip01924,day3,6,hotel02062
trip01925,day1,1,hotel02047
trip01925,day1,2,attraction00742
trip01925,day1,3,restaurant01660
trip01925,day1,4,restaurant01668
trip01925,day1,5,restaurant01646
trip01925,day1,6,attraction00755
trip01925,day1,7,hotel02047
trip01925,day2,1,hotel02047
trip01925,day2,2,attraction00840
trip01925,day2,3,attraction00820
trip01925,day2,4,restaurant01641
trip01925,day2,5,attraction00774
trip01925,day2,6,attraction00832
trip01925,day2,7,attraction00843
trip01925,day2,8,restaurant01635
trip01925,day2,9,hotel02047
trip01925,day3,1,hotel02047
trip01925,day3,2,restaurant01653
trip01925,day3,3,attraction00801
trip01925,day3,4,restaurant01669
trip01925,day3,5,attraction00845
trip01925,day3,6,restaurant01663
trip01925,day3,7,hotel02047
trip01925,day4,1,hotel02047
trip01925,day4,2,restaurant01660
trip01925,day4,3,restaurant01681
trip01925,day4,4,attraction00829
trip01925,day4,5,attraction00789
trip01925,day4,6,hotel02047
trip01926,day1,1,hotel02055
trip01926,day1,2,attraction00752
trip01926,day1,3,restaurant01672
trip01926,day1,4,restaurant01589
trip01926,day1,5,restaurant01691
trip01926,day1,6,restaurant01665
trip01926,day1,7,hotel02055
trip01926,day2,1,hotel02055
trip01926,day2,2,attraction00822
trip01926,day2,3,restaurant01687
trip01926,day2,4,attraction00793
trip01926,day2,5,restaurant01611
trip01926,day2,6,restaurant01655
trip01926,day2,7,hotel02055
trip01926,day3,1,hotel02055
trip01926,day3,2,attraction00820
trip01926,day3,3,attraction00756
trip01926,day3,4,attraction00795
trip01926,day3,5,attraction00788
trip01926,day3,6,restaurant01618
trip01926,day3,7,restaurant01683
trip01926,day3,8,hotel02055
trip01927,day1,1,hotel02084
trip01927,day1,2,restaurant01655
trip01927,day1,3,restaurant01690
trip01927,day1,4,restaurant01607
trip01927,day1,5,attraction00815
trip01927,day1,6,restaurant01658
trip01927,day1,7,attraction00741
trip01927,day1,8,hotel02084
trip01927,day2,1,hotel02084
trip01927,day2,2,restaurant01630
trip01927,day2,3,attraction00777
trip01927,day2,4,restaurant01628
trip01927,day2,5,restaurant01633
trip01927,day2,6,restaurant01631
trip01927,day2,7,hotel02084
trip01927,day3,1,hotel02084
trip01927,day3,2,restaurant01605
trip01927,day3,3,attraction00835
trip01927,day3,4,attraction00758
trip01927,day3,5,attraction00806
trip01927,day3,6,attraction00752
trip01927,day3,7,hotel02084
trip01927,day4,1,hotel02084
trip01927,day4,2,restaurant01671
trip01927,day4,3,attraction00772
trip01927,day4,4,attraction00786
trip01927,day4,5,restaurant01634
trip01927,day4,6,hotel02084
trip01928,day1,1,hotel02065
trip01928,day1,2,attraction00761
trip01928,day1,3,attraction00769
trip01928,day1,4,restaurant01617
trip01928,day1,5,attraction00836
trip01928,day1,6,restaurant01691
trip01928,day1,7,hotel02065
trip01929,day1,1,hotel02083
trip01929,day1,2,restaurant01657
trip01929,day1,3,attraction00744
trip01929,day1,4,attraction00750
trip01929,day1,5,restaurant01691
trip01929,day1,6,attraction00764
trip01929,day1,7,attraction00749
trip01929,day1,8,attraction00838
trip01929,day1,9,hotel02083
trip01929,day2,1,hotel02083
trip01929,day2,2,attraction00811
trip01929,day2,3,attraction00804
trip01929,day2,4,restaurant01664
trip01929,day2,5,attraction00758
trip01929,day2,6,restaurant01603
trip01929,day2,7,hotel02083
trip01930,day1,1,hotel02043
trip01930,day1,2,restaurant01695
trip01930,day1,3,attraction00773
trip01930,day1,4,restaurant01614
trip01930,day1,5,restaurant01590
trip01930,day1,6,hotel02043
trip01930,day2,1,hotel02043
trip01930,day2,2,restaurant01652
trip01930,day2,3,restaurant01650
trip01930,day2,4,attraction00783
trip01930,day2,5,restaurant01599
trip01930,day2,6,attraction00784
trip01930,day2,7,hotel02043
trip01930,day3,1,hotel02043
trip01930,day3,2,attraction00845
trip01930,day3,3,restaurant01643
trip01930,day3,4,restaurant01677
trip01930,day3,5,attraction00823
trip01930,day3,6,attraction00771
trip01930,day3,7,hotel02043
trip01930,day4,1,hotel02043
trip01930,day4,2,restaurant01590
trip01930,day4,3,restaurant01673
trip01930,day4,4,restaurant01684
trip01930,day4,5,attraction00854
trip01930,day4,6,hotel02043
trip01931,day1,1,hotel02064
trip01931,day1,2,attraction00843
trip01931,day1,3,attraction00819
trip01931,day1,4,attraction00777
trip01931,day1,5,attraction00826
trip01931,day1,6,restaurant01622
trip01931,day1,7,hotel02064
trip01931,day2,1,hotel02064
trip01931,day2,2,attraction00840
trip01931,day2,3,restaurant01649
trip01931,day2,4,restaurant01629
trip01931,day2,5,restaurant01667
trip01931,day2,6,hotel02064
trip01931,day3,1,hotel02064
trip01931,day3,2,attraction00782
trip01931,day3,3,restaurant01642
trip01931,day3,4,attraction00811
trip01931,day3,5,restaurant01593
trip01931,day3,6,hotel02064
trip01931,day4,1,hotel02064
trip01931,day4,2,attraction00823
trip01931,day4,3,attraction00742
trip01931,day4,4,attraction00796
trip01931,day4,5,attraction00739
trip01931,day4,6,restaurant01596
trip01931,day4,7,attraction00761
trip01931,day4,8,hotel02064
trip01932,day1,1,hotel02066
trip01932,day1,2,attraction00783
trip01932,day1,3,attraction00765
trip01932,day1,4,restaurant01662
trip01932,day1,5,restaurant01590
trip01932,day1,6,attraction00851
trip01932,day1,7,hotel02066
trip01932,day2,1,hotel02066
trip01932,day2,2,attraction00767
trip01932,day2,3,attraction00848
trip01932,day2,4,attraction00800
trip01932,day2,5,restaurant01679
trip01932,day2,6,restaurant01678
trip01932,day2,7,attraction00769
trip01932,day2,8,attraction00826
trip01932,day2,9,hotel02066
trip01933,day1,1,hotel02066
trip01933,day1,2,restaurant01602
trip01933,day1,3,attraction00786
trip01933,day1,4,restaurant01635
trip01933,day1,5,attraction00845
trip01933,day1,6,restaurant01617
trip01933,day1,7,hotel02066
trip01933,day2,1,hotel02066
trip01933,day2,2,restaurant01632
trip01933,day2,3,restaurant01602
trip01933,day2,4,restaurant01682
trip01933,day2,5,attraction00812
trip01933,day2,6,restaurant01620
trip01933,day2,7,hotel02066
trip01933,day3,1,hotel02066
trip01933,day3,2,attraction00742
trip01933,day3,3,attraction00736
trip01933,day3,4,restaurant01614
trip01933,day3,5,attraction00851
trip01933,day3,6,restaurant01622
trip01933,day3,7,restaurant01621
trip01933,day3,8,hotel02066
trip01933,day4,1,hotel02066
trip01933,day4,2,attraction00802
trip01933,day4,3,attraction00757
trip01933,day4,4,attraction00790
trip01933,day4,5,restaurant01594
trip01933,day4,6,attraction00788
trip01933,day4,7,hotel02066
trip01934,day1,1,hotel02081
trip01934,day1,2,restaurant01651
trip01934,day1,3,restaurant01615
trip01934,day1,4,attraction00840
trip01934,day1,5,attraction00748
trip01934,day1,6,attraction00832
trip01934,day1,7,hotel02081
trip01934,day2,1,hotel02081
trip01934,day2,2,attraction00806
trip01934,day2,3,attraction00780
trip01934,day2,4,attraction00816
trip01934,day2,5,restaurant01611
trip01934,day2,6,attraction00838
trip01934,day2,7,hotel02081
trip01935,day1,1,hotel02045
trip01935,day1,2,attraction00830
trip01935,day1,3,restaurant01654
trip01935,day1,4,attraction00753
trip01935,day1,5,attraction00765
trip01935,day1,6,attraction00810
trip01935,day1,7,restaurant01623
trip01935,day1,8,hotel02045
trip01935,day2,1,hotel02045
trip01935,day2,2,restaurant01676
trip01935,day2,3,attraction00807
trip01935,day2,4,attraction00828
trip01935,day2,5,restaurant01648
trip01935,day2,6,hotel02045
trip01935,day3,1,hotel02045
trip01935,day3,2,restaurant01668
trip01935,day3,3,restaurant01657
trip01935,day3,4,restaurant01616
trip01935,day3,5,restaurant01639
trip01935,day3,6,attraction00752
trip01935,day3,7,hotel02045
trip01936,day1,1,hotel02060
trip01936,day1,2,restaurant01671
trip01936,day1,3,attraction00843
trip01936,day1,4,restaurant01617
trip01936,day1,5,restaurant01691
trip01936,day1,6,hotel02060
trip01936,day2,1,hotel02060
trip01936,day2,2,attraction00792
trip01936,day2,3,restaurant01606
trip01936,day2,4,attraction00811
trip01936,day2,5,restaurant01594
trip01936,day2,6,restaurant01653
trip01936,day2,7,restaurant01624
trip01936,day2,8,hotel02060
trip01936,day3,1,hotel02060
trip01936,day3,2,restaurant01689
trip01936,day3,3,attraction00787
trip01936,day3,4,attraction00836
trip01936,day3,5,restaurant01644
trip01936,day3,6,attraction00815
trip01936,day3,7,attraction00800
trip01936,day3,8,attraction00826
trip01936,day3,9,hotel02060
trip01937,day1,1,hotel02063
trip01937,day1,2,attraction00818
trip01937,day1,3,attraction00765
trip01937,day1,4,restaurant01688
trip01937,day1,5,restaurant01675
trip01937,day1,6,attraction00821
trip01937,day1,7,hotel02063
trip01937,day2,1,hotel02063
trip01937,day2,2,attraction00845
trip01937,day2,3,restaurant01631
trip01937,day2,4,attraction00791
trip01937,day2,5,attraction00798
trip01937,day2,6,hotel02063
trip01937,day3,1,hotel02063
trip01937,day3,2,restaurant01657
trip01937,day3,3,restaurant01624
trip01937,day3,4,attraction00795
trip01937,day3,5,restaurant01672
trip01937,day3,6,hotel02063
trip01938,day1,1,hotel02082
trip01938,day1,2,attraction00783
trip01938,day1,3,attraction00802
trip01938,day1,4,attraction00825
trip01938,day1,5,restaurant01655
trip01938,day1,6,attraction00853
trip01938,day1,7,attraction00735
trip01938,day1,8,hotel02082
trip01939,day1,1,hotel02067
trip01939,day1,2,attraction00798
trip01939,day1,3,restaurant01590
trip01939,day1,4,restaurant01606
trip01939,day1,5,restaurant01629
trip01939,day1,6,restaurant01688
trip01939,day1,7,hotel02067
trip01939,day2,1,hotel02067
trip01939,day2,2,restaurant01615
trip01939,day2,3,restaurant01655
trip01939,day2,4,attraction00790
trip01939,day2,5,attraction00806
trip01939,day2,6,attraction00809
trip01939,day2,7,hotel02067
trip01939,day3,1,hotel02067
trip01939,day3,2,attraction00793
trip01939,day3,3,restaurant01606
trip01939,day3,4,restaurant01658
trip01939,day3,5,attraction00752
trip01939,day3,6,attraction00777
trip01939,day3,7,hotel02067
trip01939,day4,1,hotel02067
trip01939,day4,2,attraction00743
trip01939,day4,3,attraction00792
trip01939,day4,4,restaurant01608
trip01939,day4,5,attraction00841
trip01939,day4,6,attraction00819
trip01939,day4,7,attraction00744
trip01939,day4,8,restaurant01692
trip01939,day4,9,hotel02067
trip01940,day1,1,hotel02087
trip01940,day1,2,restaurant01642
trip01940,day1,3,attraction00798
trip01940,day1,4,attraction00835
trip01940,day1,5,attraction00749
trip01940,day1,6,restaurant01654
trip01940,day1,7,hotel02087
trip01940,day2,1,hotel02087
trip01940,day2,2,restaurant01616
trip01940,day2,3,restaurant01619
trip01940,day2,4,attraction00771
trip01940,day2,5,attraction00806
trip01940,day2,6,restaurant01688
trip01940,day2,7,hotel02087
trip01940,day3,1,hotel02087
trip01940,day3,2,attraction00747
trip01940,day3,3,restaurant01655
trip01940,day3,4,attraction00767
trip01940,day3,5,restaurant01662
trip01940,day3,6,hotel02087
trip01941,day1,1,hotel02079
trip01941,day1,2,restaurant01687
trip01941,day1,3,attraction00828
trip01941,day1,4,attraction00853
trip01941,day1,5,restaurant01663
trip01941,day1,6,hotel02079
trip01941,day2,1,hotel02079
trip01941,day2,2,restaurant01615
trip01941,day2,3,restaurant01685
trip01941,day2,4,attraction00790
trip01941,day2,5,restaurant01646
trip01941,day2,6,restaurant01618
trip01941,day2,7,attraction00846
trip01941,day2,8,hotel02079
trip01941,day3,1,hotel02079
trip01941,day3,2,restaurant01667
trip01941,day3,3,restaurant01653
trip01941,day3,4,restaurant01634
trip01941,day3,5,restaurant01659
trip01941,day3,6,attraction00771
trip01941,day3,7,hotel02079
trip01941,day4,1,hotel02079
trip01941,day4,2,restaurant01637
trip01941,day4,3,attraction00749
trip01941,day4,4,restaurant01629
trip01941,day4,5,attraction00827
trip01941,day4,6,restaurant01600
trip01941,day4,7,attraction00769
trip01941,day4,8,hotel02079
trip01942,day1,1,hotel02043
trip01942,day1,2,restaurant01604
trip01942,day1,3,restaurant01626
trip01942,day1,4,attraction00800
trip01942,day1,5,attraction00747
trip01942,day1,6,hotel02043
trip01942,day2,1,hotel02043
trip01942,day2,2,attraction00807
trip01942,day2,3,attraction00852
trip01942,day2,4,attraction00740
trip01942,day2,5,restaurant01662
trip01942,day2,6,restaurant01690
trip01942,day2,7,hotel02043
trip01943,day1,1,hotel02075
trip01943,day1,2,attraction00760
trip01943,day1,3,attraction00837
trip01943,day1,4,restaurant01602
trip01943,day1,5,restaurant01669
trip01943,day1,6,hotel02075
trip01943,day2,1,hotel02075
trip01943,day2,2,attraction00784
trip01943,day2,3,restaurant01631
trip01943,day2,4,restaurant01693
trip01943,day2,5,restaurant01654
trip01943,day2,6,attraction00763
trip01943,day2,7,restaurant01673
trip01943,day2,8,hotel02075
trip01943,day3,1,hotel02075
trip01943,day3,2,attraction00850
trip01943,day3,3,attraction00827
trip01943,day3,4,restaurant01590
trip01943,day3,5,restaurant01636
trip01943,day3,6,hotel02075
trip01944,day1,1,hotel02085
trip01944,day1,2,restaurant01661
trip01944,day1,3,attraction00767
trip01944,day1,4,restaurant01657
trip01944,day1,5,restaurant01611
trip01944,day1,6,restaurant01681
trip01944,day1,7,hotel02085
trip01944,day2,1,hotel02085
trip01944,day2,2,restaurant01636
trip01944,day2,3,restaurant01622
trip01944,day2,4,attraction00796
trip01944,day2,5,attraction00804
trip01944,day2,6,hotel02085
trip01945,day1,1,hotel02069
trip01945,day1,2,attraction00850
trip01945,day1,3,attraction00771
trip01945,day1,4,restaurant01604
trip01945,day1,5,attraction00791
trip01945,day1,6,hotel02069
trip01945,day2,1,hotel02069
trip01945,day2,2,restaurant01607
trip01945,day2,3,attraction00746
trip01945,day2,4,restaurant01627
trip01945,day2,5,attraction00832
trip01945,day2,6,attraction00766
trip01945,day2,7,hotel02069
trip01945,day3,1,hotel02069
trip01945,day3,2,attraction00785
trip01945,day3,3,attraction00742
trip01945,day3,4,attraction00786
trip01945,day3,5,attraction00817
trip01945,day3,6,attraction00759
trip01945,day3,7,restaurant01626
trip01945,day3,8,hotel02069
trip01946,day1,1,hotel02050
trip01946,day1,2,attraction00807
trip01946,day1,3,restaurant01675
trip01946,day1,4,attraction00850
trip01946,day1,5,attraction00817
trip01946,day1,6,hotel02050
trip01946,day2,1,hotel02050
trip01946,day2,2,restaurant01607
trip01946,day2,3,attraction00810
trip01946,day2,4,attraction00791
trip01946,day2,5,restaurant01651
trip01946,day2,6,attraction00759
trip01946,day2,7,attraction00808
trip01946,day2,8,hotel02050
trip01947,day1,1,hotel02061
trip01947,day1,2,attraction00805
trip01947,day1,3,attraction00735
trip01947,day1,4,restaurant01681
trip01947,day1,5,attraction00749
trip01947,day1,6,restaurant01692
trip01947,day1,7,attraction00763
trip01947,day1,8,hotel02061
trip01947,day2,1,hotel02061
trip01947,day2,2,restaurant01601
trip01947,day2,3,attraction00768
trip01947,day2,4,attraction00795
trip01947,day2,5,restaurant01654
trip01947,day2,6,attraction00738
trip01947,day2,7,hotel02061
trip01947,day3,1,hotel02061
trip01947,day3,2,restaurant01662
trip01947,day3,3,attraction00824
trip01947,day3,4,restaurant01619
trip01947,day3,5,restaurant01615
trip01947,day3,6,restaurant01650
trip01947,day3,7,hotel02061
trip01947,day4,1,hotel02061
trip01947,day4,2,attraction00742
trip01947,day4,3,attraction00811
trip01947,day4,4,restaurant01663
trip01947,day4,5,attraction00845
trip01947,day4,6,restaurant01673
trip01947,day4,7,hotel02061
trip01948,day1,1,hotel02083
trip01948,day1,2,attraction00826
trip01948,day1,3,restaurant01665
trip01948,day1,4,attraction00810
trip01948,day1,5,attraction00744
trip01948,day1,6,attraction00755
trip01948,day1,7,attraction00839
trip01948,day1,8,hotel02083
trip01948,day2,1,hotel02083
trip01948,day2,2,attraction00819
trip01948,day2,3,attraction00850
trip01948,day2,4,attraction00817
trip01948,day2,5,restaurant01692
trip01948,day2,6,restaurant01594
trip01948,day2,7,attraction00769
trip01948,day2,8,hotel02083
trip01948,day3,1,hotel02083
trip01948,day3,2,restaurant01646
trip01948,day3,3,restaurant01636
trip01948,day3,4,attraction00811
trip01948,day3,5,attraction00812
trip01948,day3,6,restaurant01664
trip01948,day3,7,hotel02083
trip01948,day4,1,hotel02083
trip01948,day4,2,attraction00780
trip01948,day4,3,restaurant01668
trip01948,day4,4,attraction00773
trip01948,day4,5,restaurant01612
trip01948,day4,6,attraction00770
trip01948,day4,7,attraction00794
trip01948,day4,8,hotel02083
trip01949,day1,1,hotel02077
trip01949,day1,2,attraction00850
trip01949,day1,3,restaurant01685
trip01949,day1,4,restaurant01595
trip01949,day1,5,attraction00766
trip01949,day1,6,hotel02077
trip01949,day2,1,hotel02077
trip01949,day2,2,restaurant01626
trip01949,day2,3,attraction00760
trip01949,day2,4,attraction00853
trip01949,day2,5,attraction00818
trip01949,day2,6,attraction00805
trip01949,day2,7,hotel02077
trip01950,day1,1,hotel02064
trip01950,day1,2,attraction00738
trip01950,day1,3,attraction00735
trip01950,day1,4,restaurant01662
trip01950,day1,5,attraction00789
trip01950,day1,6,restaurant01607
trip01950,day1,7,hotel02064
trip01950,day2,1,hotel02064
trip01950,day2,2,restaurant01679
trip01950,day2,3,restaurant01643
trip01950,day2,4,restaurant01671
trip01950,day2,5,attraction00758
trip01950,day2,6,hotel02064
trip01950,day3,1,hotel02064
trip01950,day3,2,attraction00770
trip01950,day3,3,restaurant01646
trip01950,day3,4,attraction00805
trip01950,day3,5,restaurant01640
trip01950,day3,6,attraction00822
trip01950,day3,7,hotel02064
trip01950,day4,1,hotel02064
trip01950,day4,2,restaurant01622
trip01950,day4,3,restaurant01681
trip01950,day4,4,attraction00834
trip01950,day4,5,restaurant01634
trip01950,day4,6,hotel02064
trip01951,day1,1,hotel02050
trip01951,day1,2,restaurant01606
trip01951,day1,3,restaurant01649
trip01951,day1,4,attraction00842
trip01951,day1,5,restaurant01606
trip01951,day1,6,hotel02050
trip01951,day2,1,hotel02050
trip01951,day2,2,attraction00759
trip01951,day2,3,restaurant01659
trip01951,day2,4,attraction00778
trip01951,day2,5,attraction00773
trip01951,day2,6,restaurant01651
trip01951,day2,7,hotel02050
trip01951,day3,1,hotel02050
trip01951,day3,2,attraction00838
trip01951,day3,3,restaurant01603
trip01951,day3,4,restaurant01620
trip01951,day3,5,restaurant01625
trip01951,day3,6,hotel02050
trip01951,day4,1,hotel02050
trip01951,day4,2,attraction00839
trip01951,day4,3,attraction00845
trip01951,day4,4,attraction00749
trip01951,day4,5,attraction00843
trip01951,day4,6,restaurant01655
trip01951,day4,7,attraction00846
trip01951,day4,8,hotel02050
trip01952,day1,1,hotel02053
trip01952,day1,2,attraction00843
trip01952,day1,3,restaurant01644
trip01952,day1,4,attraction00821
trip01952,day1,5,attraction00807
trip01952,day1,6,attraction00796
trip01952,day1,7,hotel02053
trip01952,day2,1,hotel02053
trip01952,day2,2,restaurant01688
trip01952,day2,3,restaurant01606
trip01952,day2,4,attraction00744
trip01952,day2,5,restaurant01640
trip01952,day2,6,attraction00810
trip01952,day2,7,hotel02053
trip01952,day3,1,hotel02053
trip01952,day3,2,restaurant01646
trip01952,day3,3,restaurant01695
trip01952,day3,4,attraction00795
trip01952,day3,5,restaurant01613
trip01952,day3,6,attraction00839
trip01952,day3,7,restaurant01606
trip01952,day3,8,hotel02053
trip01952,day4,1,hotel02053
trip01952,day4,2,attraction00749
trip01952,day4,3,restaurant01595
trip01952,day4,4,attraction00738
trip01952,day4,5,attraction00789
trip01952,day4,6,hotel02053
trip01953,day1,1,hotel02041
trip01953,day1,2,attraction00819
trip01953,day1,3,restaurant01606
trip01953,day1,4,restaurant01610
trip01953,day1,5,attraction00791
trip01953,day1,6,attraction00806
trip01953,day1,7,hotel02041
trip01953,day2,1,hotel02041
trip01953,day2,2,restaurant01599
trip01953,day2,3,attraction00743
trip01953,day2,4,restaurant01600
trip01953,day2,5,attraction00786
trip01953,day2,6,restaurant01676
trip01953,day2,7,hotel02041
trip01954,day1,1,hotel02050
trip01954,day1,2,attraction00839
trip01954,day1,3,restaurant01677
trip01954,day1,4,restaurant01634
trip01954,day1,5,attraction00756
trip01954,day1,6,attraction00774
trip01954,day1,7,attraction00772
trip01954,day1,8,hotel02050
trip01954,day2,1,hotel02050
trip01954,day2,2,restaurant01646
trip01954,day2,3,attraction00835
trip01954,day2,4,attraction00831
trip01954,day2,5,attraction00764
trip01954,day2,6,restaurant01672
trip01954,day2,7,hotel02050
trip01954,day3,1,hotel02050
