poi_id,name,name_norm,place_suffix,address,city,city_norm,latitude,longitude,phone,price,price_text,rating,type,category,url,website
hotel01842,iStay hotel apartment 1,istay apartment 1,hotel,"34, ngõ 2 P. Trần Văn Lai, Mỹ Đình, Nam Từ Liêm, Hà Nội 10000",Hà Nội,ha noi,21.018019,105.778104,0971 000 953 ,397065,"₫397,065",3.8,Apartment,Hotel,https://www.google.com/maps/place/iStay+hotel+apartment+1/data=!4m10!3m9!1s0x313454abba1431f7:0x54d1595ac83e02ff!5m2!4m1!1i2!8m2!3d21.018019!4d105.778104!16s%2Fg%2F11cn167gls!19sChIJ9zEUuqtUNDER_wI-yFpZ0VQ?authuser=0&hl=en&rclk=1,http://www.istay.vn/
hotel01843,Wyndham Garden Hanoi,wyndham gar hanoi,temple,"XQMC+HPC, HH01, P. Tố Hữu, Street, Hà Đông, Hà Nội 100000",Hà Nội,ha noi,20.983948,105.771767,024 3666 6655 ,1703000,"₫1,703,000",4.4,Hotel,Hotel,https://www.google.com/maps/place/Wyndham+Garden+Hanoi/data=!4m10!3m9!1s0x313453309329c1b7:0x4ebee0f5b43af0ac!5m2!4m1!1i2!8m2!3d20.983948!4d105.771767!16s%2Fg%2F11fd75f6k5!19sChIJt8EpkzBTNDERrPA6tPXgvk4?authuser=0&hl=en&rclk=1,https://www.wyndhamhotels.com/wyndham-garden/ha-noi-vietnam/wyndham-garden-hanoi/overview?CID=LC:46q62bu8edfbx3y:51683&iata=00093796
hotel01844,The Oriental Jade Hotel,the oriental jade,hotel,"92-94 P. Hàng Trống, Hàng Trống, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0296357,105.8501373,024 3936 7777 ,2973193,"₫2,973,193",4.8,Hotel,Hotel,https://www.google.com/maps/place/The+Oriental+Jade+Hotel/data=!4m10!3m9!1s0x3135ab97c9159c81:0x223aa466a895f533!5m2!4m1!1i2!8m2!3d21.0296357!4d105.8501373!16s%2Fg%2F11fkt9mn4q!19sChIJgZwVyZerNTERM_WVqGakOiI?authuser=0&hl=en&rclk=1,https://theorientaljadehotel.com/
hotel01845,22Land Heritage Hotel & Retreat,22land heritage retreat,hotel,"5 ngõ 82/1 P. Dịch Vọng Hậu, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 10000",Hà Nội,ha noi,21.0289729,105.7855031,0869 753 568 ,1062747,"₫1,062,747",4.7,Hotel,Hotel,https://www.google.com/maps/place/22Land+Heritage+Hotel+%26+Retreat/data=!4m10!3m9!1s0x3135abd67bfc0dc9:0xfbce5169ab22c73e!5m2!4m1!1i2!8m2!3d21.0289729!4d105.7855031!16s%2Fg%2F11t79kf7ky!19sChIJyQ38e9arNTERPsciq2lRzvs?authuser=0&hl=en&rclk=1,https://22landresidence.com/
hotel01846,Minasi Grand Hotel,minasi grand,hotel,"59-61 Ng. Huế, Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội 100000",Hà Nội,ha noi,21.0146243,105.8519936,024 3624 4488 ,1615000,"₫1,615,000",4.9,Hotel,Hotel,https://www.google.com/maps/place/Minasi+Grand+Hotel/data=!4m10!3m9!1s0x3135abf3347eaaab:0x886fe9d530f0db44!5m2!4m1!1i2!8m2!3d21.0146243!4d105.8519936!16s%2Fg%2F11tf6t32yl!19sChIJq6p-NPOrNTERRNvwMNXpb4g?authuser=0&hl=en&rclk=1,https://minasihotels.com/
hotel01847,Minasi Premium Hotel,minasi premium,hotel,"57 P. Nguyễn Trường Tộ, Trúc Bạch, Ba Đình, Hà Nội 100000",Hà Nội,ha noi,21.0421793,105.8455485,024 3205 7227 ,1475000,"₫1,475,000",4.9,Hotel,Hotel,https://www.google.com/maps/place/Minasi+Premium+Hotel/data=!4m10!3m9!1s0x3135ab4a246b5f1f:0x9d027394e351065b!5m2!4m1!1i2!8m2!3d21.0421793!4d105.8455485!16s%2Fg%2F11tsdwg6l5!19sChIJH19rJEqrNTERWwZR45RzAp0?authuser=0&hl=en&rclk=1,https://minasihotels.com/hotel/minasipremium/
hotel01848,A25 Luxury Hotel - 16 Miếu Đầm,a25 luxury 16 mieu dam,hotel,"16 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội",Hà Nội,ha noi,21.0074088,105.7812507,0349 643 969 ,958410,"₫958,410",4.8,Hotel,Hotel,https://www.google.com/maps/place/A25+Luxury+Hotel+-+16+Mi%E1%BA%BFu+%C4%90%E1%BA%A7m/data=!4m10!3m9!1s0x313453534f8b8de5:0xa89a3c9ad66f837b!5m2!4m1!1i2!8m2!3d21.0074088!4d105.7812507!16s%2Fg%2F11khmkryk6!19sChIJ5Y2LT1NTNDERe4Nv1po8mqg?authuser=0&hl=en&rclk=1,https://a25hotel.com/khach-san-tai-phuong-tu-liem/a25-luxury-hotel-16-mieu-dam-p2147.html
hotel01849,Brilliant Me Tri Hotel & Spa,brilliant me tri spa,hotel,"số 10 ngõ, Mễ Trì Hạ, Nam Từ Liêm, Hà Nội 100000",Hà Nội,ha noi,21.0147119,105.7804134,024 3226 2670 ,554172,"₫554,172",4.2,Hotel,Hotel,https://www.google.com/maps/place/Brilliant+Me+Tri+Hotel+%26+Spa/data=!4m10!3m9!1s0x313454aa984d090b:0x32a86ce556e632c4!5m2!4m1!1i2!8m2!3d21.0147119!4d105.7804134!16s%2Fg%2F11cns6w784!19sChIJCwlNmKpUNDERxDLmVuVsqDI?authuser=0&hl=en&rclk=1,http://www.brilliantmetrihotel.com/
hotel01850,Reyna Luxury Hotel,reyna luxury,hotel,"34 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội",Hà Nội,ha noi,21.0068483,105.7816777,024 3359 3555 ,893644,"₫893,644",4.4,Hotel,Hotel,https://www.google.com/maps/place/Reyna+Luxury+Hotel/data=!4m10!3m9!1s0x3134535349895555:0x3d07e464a8ca4e1d!5m2!4m1!1i2!8m2!3d21.0068483!4d105.7816777!16s%2Fg%2F11tg1mj1f5!19sChIJVVWJSVNTNDERHU7KqGTkBz0?authuser=0&hl=en&rclk=1,https://reynaluxuryhotel.com/
hotel01851,BAO NGỌC HOTEL,bao ngoc,hotel,"Bán Đảo Linh Đàm, Hoàng Liệt, Hoàng Mai, Hà Nội",Hà Nội,ha noi,20.9634765,105.834595,024 3833 2999 ,648656,"₫648,656",4.3,Hotel,Hotel,https://www.google.com/maps/place/BAO+NG%E1%BB%8CC+HOTEL/data=!4m10!3m9!1s0x3135adbe14e0ca4d:0xe35541a5dd394737!5m2!4m1!1i2!8m2!3d20.9634765!4d105.834595!16s%2Fg%2F11y50k7tvt!19sChIJTcrgFL6tNTERN0c53aVBVeM?authuser=0&hl=en&rclk=1,
hotel01852,New Century Hotel Cau Giay,new century cau giay,hotel,"4 P. Khúc Thừa Dụ, Dịch Vọng, Cầu Giấy, Hà Nội 100000",Hà Nội,ha noi,21.0348638,105.7930493,024 3763 5555 ,530925,"₫530,925",4.4,Hotel,Hotel,https://www.google.com/maps/place/New+Century+Hotel+Cau+Giay/data=!4m10!3m9!1s0x3135abbde00bb8ef:0x7434dd54a1ebc809!5m2!4m1!1i2!8m2!3d21.0348638!4d105.7930493!16s%2Fg%2F11s3_rnpvz!19sChIJ77gL4L2rNTERCcjroVTdNHQ?authuser=0&hl=en&rclk=1,http://newcenturyhotel.com.vn/
hotel01853,King’s Hotel Mỹ Đình,king s my dinh,hotel,"BT1, Biệt thự A14, P. Bùi Xuân Phái, Mỹ Đình, Nam Từ Liêm, Hà Nội",Hà Nội,ha noi,21.0321248,105.7664581,024 3833 2299 ,500000,"₫500,000",3.8,Hotel,Hotel,https://www.google.com/maps/place/King%E2%80%99s+Hotel+M%E1%BB%B9+%C4%90%C3%ACnh/data=!4m10!3m9!1s0x313455963018eba3:0x4a8429882e7fb3c1!5m2!4m1!1i2!8m2!3d21.0321248!4d105.7664581!16s%2Fg%2F11p66rt363!19sChIJo-sYMJZVNDERwbN_LogphEo?authuser=0&hl=en&rclk=1,http://kinghotels.vn/
hotel01854,VP Hotel,vp,hotel,"Lô A2-BT4, KĐT mới, Ngõ 214 Đường Nguyễn Xiển, Hạ Đình, Thanh Xuân, Hà Nội 100000",Hà Nội,ha noi,20.9850949,105.8024584,0854 936 868 ,867103,"₫867,103",4.5,Hotel,Hotel,https://www.google.com/maps/place/VP+Hotel/data=!4m10!3m9!1s0x3135ad61bceeaeb1:0xc728914545d1a765!5m2!4m1!1i2!8m2!3d20.9850949!4d105.8024584!16s%2Fg%2F11s7mvnhgy!19sChIJsa7uvGGtNTERZafRRUWRKMc?authuser=0&hl=en&rclk=1,https://vphotel.vn/
hotel01855,K Business 2 Hotel,k business 2,hotel,"Ngõ 2 P. Trần Văn Lai, Mỹ Đình, Nam Từ Liêm, Hà Nội 12015",Hà Nội,ha noi,21.0178456,105.7779335,0911 728 600 ,994249,"₫994,249",4.1,Hotel,Hotel,https://www.google.com/maps/place/K+Business+2+Hotel/data=!4m10!3m9!1s0x313454abb734d3e1:0x2a8e730666496ecc!5m2!4m1!1i2!8m2!3d21.0178456!4d105.7779335!16s%2Fg%2F11f3bfy8r9!19sChIJ4dM0t6tUNDERzG5JZgZzjio?authuser=0&hl=en&rclk=1,https://kbusinesshotel.com/
hotel01856,Le Grand Hotel Hanoi,le grand hanoi,hotel,"1b9 Đầm Trấu, Bạch Đằng, Hai Bà Trưng, Hà Nội",Hà Nội,ha noi,21.0103411,105.8651554,0903 441 655 ,377465,"₫377,465",4.0,Hotel,Hotel,https://www.google.com/maps/place/Le+Grand+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abf9c2e8af45:0x7a8f0094ea354a12!5m2!4m1!1i2!8m2!3d21.0103411!4d105.8651554!16s%2Fg%2F1jkwcx2zm!19sChIJRa_owvmrNTEREko16pQAj3o?authuser=0&hl=en&rclk=1,
hotel01857,Bay Luxury Hotel,bay luxury,hotel,"9 P. Nguyễn Trường Tộ, Trúc Bạch, Ba Đình, Hà Nội 100000",Hà Nội,ha noi,21.041923,105.846736,0862 888 360 ,549010,"₫549,010",4.2,Hotel,Hotel,https://www.google.com/maps/place/Bay+Luxury+Hotel/data=!4m10!3m9!1s0x3135abb9f83df791:0x93c2bd9fe3bab864!5m2!4m1!1i2!8m2!3d21.041923!4d105.846736!16s%2Fg%2F11tdn0btll!19sChIJkfc9-LmrNTERZLi645-9wpM?authuser=0&hl=en&rclk=1,
hotel01858,Coco Hotel Hanoi,coco hanoi,hotel,"5b Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội",Hà Nội,ha noi,21.0146423,105.8044579,0785 395 777 ,388684,"₫388,684",4.3,Hotel,Hotel,https://www.google.com/maps/place/Coco+Hotel+Hanoi/data=!4m10!3m9!1s0x3135ab5fcce00aeb:0x59cf0cd83dd5d632!5m2!4m1!1i2!8m2!3d21.0146423!4d105.8044579!16s%2Fg%2F11tmv1zx6_!19sChIJ6wrgzF-rNTERMtbVPdgMz1k?authuser=0&hl=en&rclk=1,https://22landresidence.com/coco-hotel/
hotel01859,Madelise Palace Hotel & Spa,madelise palace spa,hotel,"116 P. Hàng Buồm, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000",Hà Nội,ha noi,21.0354315,105.8502272,024 3208 1111 ,554962,"₫554,962",4.0,Hotel,Hotel,https://www.google.com/maps/place/Madelise+Palace+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135ab6b9f4d3e41:0x40fc1c0124fd4725!5m2!4m1!1i2!8m2!3d21.0354315!4d105.8502272!16s%2Fg%2F11tsg7zjfm!19sChIJQT5Nn2urNTERJUf9JAEc_EA?authuser=0&hl=en&rclk=1,http://www.madelisepalacehotel.com/
hotel01860,Hotel du Monde Classic,du monde classic,hotel,"21 P. Hoè Nhai, Trúc Bạch, Ba Đình, Hà Nội 11100",Hà Nội,ha noi,21.0406814,105.8458983,0935 049 669 ,720348,"₫720,348",4.6,Hotel,Hotel,https://www.google.com/maps/place/Hotel+du+Monde+Classic/data=!4m10!3m9!1s0x3135abe90ff575fd:0xf7d1e6487cb0c8f2!5m2!4m1!1i2!8m2!3d21.0406814!4d105.8458983!16s%2Fg%2F11s8_b5wdx!19sChIJ_XX1D-mrNTER8siwfEjm0fc?authuser=0&hl=en&rclk=1,https://hotel-du-monde.bedsandhotels.com/
hotel01861,Green Hotel,green,hotel,"Số 5 Ng. 72 P. Tôn Thất Tùng, Khương Thượng, Đống Đa, Hà Nội",Hà Nội,ha noi,21.0015628,105.8289349,,772915,"₫772,915",4.0,Hotel,Hotel,https://www.google.com/maps/place/Green+Hotel/data=!4m10!3m9!1s0x3135ac8762f2a46d:0x9becf1e09786f9de!5m2!4m1!1i2!8m2!3d21.0015628!4d105.8289349!16s%2Fg%2F11hylczrpq!19sChIJbaTyYoesNTER3vmGl-Dx7Js?authuser=0&hl=en&rclk=1,
hotel01862,Khách sạn Lieber,lieber,hotel,"04 P. Yên Phúc, P. Phúc La, Hà Đông, Hà Nội",Hà Nội,ha noi,20.969881,105.7853276,024 3577 3555 ,333192,"₫333,192",4.0,Hotel,Hotel,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Lieber/data=!4m10!3m9!1s0x3135ad2bce858915:0xe553b01f43c39b5e!5m2!4m1!1i2!8m2!3d20.969881!4d105.7853276!16s%2Fg%2F11h046p__2!19sChIJFYmFziutNTERXpvDQx-wU-U?authuser=0&hl=en&rclk=1,http://www.lieberhotel.com/
hotel01863,The Autumn Homestay,the autumn,homestay,"30A Ng. Trúc Lạc, Trúc Bạch, Ba Đình, Hà Nội 100000",Hà Nội,ha noi,21.0490679,105.8397456,0933 162 992 ,402734,"₫402,734",4.3,Homestay,Hotel,https://www.google.com/maps/place/The+Autumn+Homestay/data=!4m10!3m9!1s0x3135ab306c91c65f:0x5ab3a57f3be6851f!5m2!4m1!1i2!8m2!3d21.0490679!4d105.8397456!16s%2Fg%2F11f7r1c5qt!19sChIJX8aRbDCrNTERH4XmO3-ls1o?authuser=0&hl=en&rclk=1,https://www.facebook.com/TheAutumnHomestay/
hotel01864,Opera House Suites,opera use suites,lake,"2 Ng. Tràng Tiền, Tràng Tiền, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0237575,105.8565778,0356 866 995 ,621316,"₫621,316",3.9,Hotel,Hotel,https://www.google.com/maps/place/Opera+House+Suites/data=!4m10!3m9!1s0x3135abec737f9a2f:0x1f0307a6bcc7b672!5m2!4m1!1i2!8m2!3d21.0237575!4d105.8565778!16s%2Fg%2F11lm3s3dpn!19sChIJL5p_c-yrNTERcrbHvKYHAx8?authuser=0&hl=en&rclk=1,https://operahousesuites.book.rentl.io/
hotel01865,TA Hotel & Apartment,ta apartment,hotel,"281 P. Xã Đàn, Nam Đồng, Đống Đa, Hà Nội 10000",Hà Nội,ha noi,21.0175183,105.8302016,,560000,"₫560,000",4.4,Apartment,Hotel,https://www.google.com/maps/place/TA+Hotel+%26+Apartment/data=!4m10!3m9!1s0x3135abe94bacd0eb:0xb98aa801da84a90!5m2!4m1!1i2!8m2!3d21.0175183!4d105.8302016!16s%2Fg%2F11sbw2w6dr!19sChIJ69CsS-mrNTERkEqoHYCqmAs?authuser=0&hl=en&rclk=1,https://truonganhhotel.com/
hotel01866,Marina Hotel Hanoi | Khách sạn Marina Hà Nội,marina hanoi marina ha noi,hotel,"22 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội 100000",Hà Nội,ha noi,21.0072564,105.7813968,0838 898 899 ,689535,"₫689,535",4.5,Hotel,Hotel,https://www.google.com/maps/place/Marina+Hotel+Hanoi+%7C+Kh%C3%A1ch+s%E1%BA%A1n+Marina+H%C3%A0+N%E1%BB%99i/data=!4m10!3m9!1s0x313453a8592272d1:0x3204a6cb3491f4ad!5m2!4m1!1i2!8m2!3d21.0072564!4d105.7813968!16s%2Fg%2F11flm1k4f4!19sChIJ0XIiWahTNDERrfSRNMumBDI?authuser=0&hl=en&rclk=1,https://marinahanoihotel.vn/
hotel01867,LUXTEL Hotel - Cs2 Ngoại Giao Đoàn BT 6,luxtel cs2 ngoai giao doan bt 6,hotel,"Biệt Thự 6, 24 đường Nguyễn Xuân Khoát, Khu Ngoại giao đoàn, Bắc Từ Liêm, Hà Nội 100000",Hà Nội,ha noi,21.0679402,105.7998991,0358 624 624 ,309594,"₫309,594",4.4,Hotel,Hotel,https://www.google.com/maps/place/LUXTEL+Hotel+-+Cs2+Ngo%E1%BA%A1i+Giao+%C4%90o%C3%A0n+BT+6.24/data=!4m10!3m9!1s0x3135ab09a756e1a3:0x5aecbc4e44045818!5m2!4m1!1i2!8m2!3d21.0679402!4d105.7998991!16s%2Fg%2F11sv6r_wk3!19sChIJo-FWpwmrNTERGFgERE687Fo?authuser=0&hl=en&rclk=1,https://luxtel.vn/
hotel01868,Tuna Homestay & Experience,tuna experience,homestay,"12 Alley Ng. 445 Đ. Lạc Long Quân, Xuân La, Tây Hồ, Hà Nội 100000",Hà Nội,ha noi,21.0591266,105.8083107,0832 938 888 ,200549,"₫200,549",4.5,Homestay,Hotel,https://www.google.com/maps/place/Tuna+Homestay+%26+Experience/data=!4m10!3m9!1s0x3135aae1b5b75f09:0x4d2a3dfbc69c8b79!5m2!4m1!1i2!8m2!3d21.0591266!4d105.8083107!16s%2Fg%2F11h6f8p1kr!19sChIJCV-3teGqNTEReYucxvs9Kk0?authuser=0&hl=en&rclk=1,http://tunahomestay.com/
hotel01869,iStay Hotel Apartment 5,istay apartment 5,hotel,"45 Ng. 4 P. Đồng Me, phường, Nam Từ Liêm, Hà Nội 10000",Hà Nội,ha noi,21.0100232,105.7768566,0988 936 795 ,399445,"₫399,445",4.1,Apartment,Hotel,https://www.google.com/maps/place/iStay+Hotel+Apartment+5/data=!4m10!3m9!1s0x313453541814eb05:0x1b9cf0fc69751c7b!5m2!4m1!1i2!8m2!3d21.0100232!4d105.7768566!16s%2Fg%2F11f4wtf4d0!19sChIJBesUGFRTNDERexx1afzwnBs?authuser=0&hl=en&rclk=1,http://istay.vn/
hotel01870,Peridot Grand Luxury Boutique Hotel,peridot grand luxury boutique,hotel,"33 Duong Thanh Street, Old Quarter Hanoi City Hanoi City, 33 P. Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội 100000",Hà Nội,ha noi,21.0329875,105.8463034,024 3828 0099 ,4582223,"₫4,582,223",4.8,Hotel,Hotel,https://www.google.com/maps/place/Peridot+Grand+Luxury+Boutique+Hotel/data=!4m10!3m9!1s0x3135ab60b5b50655:0xf0544b33b06056a7!5m2!4m1!1i2!8m2!3d21.0329875!4d105.8463034!16s%2Fg%2F11fp8vn1_v!19sChIJVQa1tWCrNTERp1ZgsDNLVPA?authuser=0&hl=en&rclk=1,https://peridotgrandhotel.com/
hotel01871,Blue Hanoi Inn City Hotel,blue hanoi inn city,hotel,"7A Tú Mỡ, Trung Hoà, Cầu Giấy, Hà Nội",Hà Nội,ha noi,21.010817,105.7953294,024 3855 1000 ,488940,"₫488,940",4.1,Hotel,Hotel,https://www.google.com/maps/place/Blue+Hanoi+Inn+City+Hotel/data=!4m10!3m9!1s0x3135aca62b751d65:0x2136d02e3e60848!5m2!4m1!1i2!8m2!3d21.010817!4d105.7953294!16s%2Fg%2F11f_d7y9_9!19sChIJZR11K6asNTERSAjm4wJtEwI?authuser=0&hl=en&rclk=1,http://www.bluehanoiinn.com/Hotels.aspx?cid=69&lang=vi-VN
hotel01872,La Siesta Premium Hang Be Hotel,la siesta premium hang be,hotel,"No. 27A P. Hàng Bè, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 10000",Hà Nội,ha noi,21.0331202,105.8540981,024 3929 0011 ,2391344,"₫2,391,344",4.9,Hotel,Hotel,https://www.google.com/maps/place/La+Siesta+Premium+Hang+Be+Hotel/data=!4m10!3m9!1s0x3135abaeb1b87c05:0xdf8baf56096c5d0c!5m2!4m1!1i2!8m2!3d21.0331202!4d105.8540981!16s%2Fg%2F11hf944wr0!19sChIJBXy4sa6rNTERDF1sCVavi98?authuser=0&hl=en&rclk=1,https://lasiestahotels.vn/hangbe/
hotel01873,Sepon Blue Hotel,sepon blue,hotel,"159 Võ Văn Kiệt, An Hải, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,da nang,16.061794,108.23774,0236 3679 999 ,419737,"₫419,737",4.5,Hotel,Hotel,https://www.google.com/maps/place/Sepon+Blue+Hotel/data=!4m10!3m9!1s0x314219d55874e2b9:0xb61c4f5316b30aa0!5m2!4m1!1i2!8m2!3d16.061794!4d108.23774!16s%2Fg%2F11f5jnfkcx!19sChIJueJ0WNUZQjERoAqzFlNPHLY?authuser=0&hl=en&rclk=1,http://www.seponblue.com/
hotel01874,De An Hotel,de an,hotel,"114/4 Trần Nhân Tông, Cẩm Châu, Hội An, Quảng Nam 560000",Hội An,hoi an,15.879033,108.343498,0235 3921 407 ,660789,"₫660,789",4.9,Hotel,Hotel,https://www.google.com/maps/place/De+An+Hotel/data=!4m10!3m9!1s0x31420dd1ee192181:0xef1669f74085342c!5m2!4m1!1i2!8m2!3d15.879033!4d108.343498!16s%2Fg%2F11j4dbmj99!19sChIJgSEZ7tENQjERLDSFQPdpFu8?authuser=0&hl=en&rclk=1,https://dean.vn/
hotel01875,The Garden Capsule Hotel,the garden capsule,hotel,"206-208 Bạch Đằng, Phước Ninh, Hải Châu, Đà Nẵng 550000",Đà Nẵng,da nang,16.0653756,108.2241441,0236 3555 206 ,284700,"₫284,700",4.1,Hotel,Hotel,https://www.google.com/maps/place/The+Garden+Capsule+Hotel/data=!4m10!3m9!1s0x3142196c45354a41:0x7d972b2066a1c419!5m2!4m1!1i2!8m2!3d16.0653756!4d108.2241441!16s%2Fg%2F11n5gr1dzg!19sChIJQUo1RWwZQjERGcShZiArl30?authuser=0&hl=en&rclk=1,
hotel01876,Palmier Hotel Da Nang,palmier da nang,hotel,"305 Đ. Trần Hưng Đạo, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,da nang,16.0749384,108.2291564,0906 541 528 ,198998,"₫198,998",4.6,Hotel,Hotel,https://www.google.com/maps/place/Palmier+Hotel+Da+Nang/data=!4m10!3m9!1s0x314219ba3cdc272b:0xcdf2df442557c7c1!5m2!4m1!1i2!8m2!3d16.0749384!4d108.2291564!16s%2Fg%2F11yfdd4y8y!19sChIJKyfcPLoZQjERwcdXJUTf8s0?authuser=0&hl=en&rclk=1,
hotel01877,Mons Boutique Hotel,mons boutique,hotel,"14-16 An Thượng 1, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",Đà Nẵng,da nang,16.049669,108.2481031,0942 677 643 ,409052,"₫409,052",4.2,Hotel,Hotel,https://www.google.com/maps/place/Mons+Boutique+Hotel/data=!4m10!3m9!1s0x3142179fa5350ab1:0xb4d8a397fc15b021!5m2!4m1!1i2!8m2!3d16.049669!4d108.2481031!16s%2Fg%2F11k46y9y1r!19sChIJsQo1pZ8XQjERIbAV_Jej2LQ?authuser=0&hl=en&rclk=1,
hotel01878,La Maison Da Nang Beach,la maison da nang,beach,"12A Phạm Văn Đồng, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,da nang,16.0698497,108.2425221,0236 3936 333 ,249537,"₫249,537",4.2,Hotel,Hotel,https://www.google.com/maps/place/La+Maison+Da+Nang+Beach/data=!4m10!3m9!1s0x314217868d9faa09:0x9cc7ec3cf01a43f2!5m2!4m1!1i2!8m2!3d16.0698497!4d108.2425221!16s%2Fg%2F11f4wv31n4!19sChIJCaqfjYYXQjER8kMa8Dzsx5w?authuser=0&hl=en&rclk=1,https://ibe.channex.io/lamaisonhotel
hotel01879,Ocean Haven Hotel,ocean haven,hotel,"295 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,da nang,16.0654073,108.2434515,0236 3959 922 ,254275,"₫254,275",4.1,Hotel,Hotel,https://www.google.com/maps/place/Ocean+Haven+Hotel/data=!4m10!3m9!1s0x314217003f3c9fc1:0x2ee6d63f6887e073!5m2!4m1!1i2!8m2!3d16.0654073!4d108.2434515!16s%2Fg%2F11wqb1f79t!19sChIJwZ88PwAXQjERc-CHaD_W5i4?authuser=0&hl=en&rclk=1,http://oceanhavenhotel.com/
hotel01880,Ocean Bliss Hotel - Free Sauna,ocean bliss free sauna,hotel,"142 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,da nang,16.0727883,108.2428243,0236 3555 003 ,289000,"₫289,000",3.8,Hotel,Hotel,https://www.google.com/maps/place/Ocean+Bliss+Hotel+-+Free+Sauna/data=!4m10!3m9!1s0x3142177edba973fd:0xaabd5a4747712d8c!5m2!4m1!1i2!8m2!3d16.0727883!4d108.2428243!16s%2Fg%2F11m60dw3k8!19sChIJ_XOp234XQjERjC1xR0davao?authuser=0&hl=en&rclk=1,
hotel01881,Bantique Hotel,bantique,hotel,"17 Phạm Văn Đồng, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,da nang,16.0715908,108.235051,0837 164 939 ,222425,"₫222,425",4.1,Hotel,Hotel,https://www.google.com/maps/place/Bantique+Hotel/data=!4m10!3m9!1s0x314218285432140f:0x53867287f6887478!5m2!4m1!1i2!8m2!3d16.0715908!4d108.235051!16s%2Fg%2F11g8bb5496!19sChIJDxQyVCgYQjEReHSI9odyhlM?authuser=0&hl=en&rclk=1,https://www.facebook.com/bantiquedanang
hotel01882,Dragon Sea Hotel,dragon sea,hotel,"82 Hà Bổng, Phước Mỹ, Q. Sơn, Đà Nẵng 550000",Đà Nẵng,da nang,16.0654656,108.2443797,0236 3941 488 ,269016,"₫269,016",3.5,Hotel,Hotel,https://www.google.com/maps/place/Dragon+Sea+Hotel/data=!4m10!3m9!1s0x31421783e53908b1:0x64e93593902e721!5m2!4m1!1i2!8m2!3d16.0654656!4d108.2443797!16s%2Fg%2F11b6dg80_3!19sChIJsQg55YMXQjERIecCOVmTTgY?authuser=0&hl=en&rclk=1,https://www.dragonseahotel.vn/
hotel01883,Hải Triều Hotel Đà Nẵng,hai trieu da nang,hotel,"18-20 Loseby, Phước Mỹ, Sơn Trà, Đà Nẵng 55000",Đà Nẵng,da nang,16.073349,108.2407407,0971 959 798 ,274428,"₫274,428",4.1,Hotel,Hotel,https://www.google.com/maps/place/H%E1%BA%A3i+Tri%E1%BB%81u+Hotel+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m10!3m9!1s0x3142170fab226983:0xdec1931fabb0d23f!5m2!4m1!1i2!8m2!3d16.073349!4d108.2407407!16s%2Fg%2F11sr8m1c4h!19sChIJg2kiqw8XQjERP9Kwqx-Twd4?authuser=0&hl=en&rclk=1,
hotel01884,My Son Boutique Hotel & Spa,my son boutique spa,hotel,"11 Trần Khát Chân, Cẩm Châu, Hội An, Quảng Nam 560000",Hội An,hoi an,15.8817615,108.3418345,0866 995 279 ,665586,"₫665,586",4.6,Hotel,Hotel,https://www.google.com/maps/place/My+Son+Boutique+Hotel+%26+Spa/data=!4m10!3m9!1s0x31420dd1f08b0d59:0x3cce35c4ddc6bbc3!5m2!4m1!1i2!8m2!3d15.8817615!4d108.3418345!16s%2Fg%2F11g0w0c11b!19sChIJWQ2L8NENQjERw7vG3cQ1zjw?authuser=0&hl=en&rclk=1,https://mysonboutiquehotel.com/
