address,latitude,longitude,name,phone,price,price_text,rating,type,url,website,category
"0963820130, 32 Đ. Lê Thánh Tôn, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2446073,109.1916587,Cafe Bon Mua,0963 820 130 ,100000.0,"100,000",4.5,Coffee Shop,https://www.google.com/maps/place/Cafe+Bon+Mua/data=!4m7!3m6!1s0x3170678a914e0023:0x1946a3237a1b189a!8m2!3d12.2446073!4d109.1916587!16s%2Fg%2F11h89r7v2w!19sChIJIwBOkYpncDERmhgbeiOjRhk?authuser=0&hl=en&rclk=1,,Restaurant
"2 Ngô Gia Tự, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2447757,109.1914105,DingTea Nha Trang,0931 117 718 ,100000.0,"100,000",4.0,Tea Shop,https://www.google.com/maps/place/DingTea+Nha+Trang/data=!4m7!3m6!1s0x3170677c4e07a301:0x89ee474792a58d0!8m2!3d12.2447757!4d109.1914105!16s%2Fg%2F11d_z702z1!19sChIJAaMHTnxncDER0FgqeXTkngg?authuser=0&hl=en&rclk=1,,Restaurant
"2 Lê Lợi, Vạn Thạnh, Nha Trang, Khánh Hòa 650000 ",12.2536091,109.1959252,Mango Coffee,,100000.0,"100,000",4.3,Coffee Shop,https://www.google.com/maps/place/Mango+Coffee/data=!4m7!3m6!1s0x317067006c3aefa9:0xbce01371d7697d8a!8m2!3d12.2536091!4d109.1959252!16s%2Fg%2F11lnb8kxtt!19sChIJqe86bABncDERin1p13ET4Lw?authuser=0&hl=en&rclk=1,,Restaurant
"6 Đ. Lê Đại Hành, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2416844,109.1864694,Galaxy coffee,,100000.0,"100,000",4.2,Coffee Shop,https://www.google.com/maps/place/Galaxy+coffee/data=!4m7!3m6!1s0x31705d6a6c6fd843:0xba7857b8a5109de7!8m2!3d12.2416844!4d109.1864694!16s%2Fg%2F11llzxk1mc!19sChIJQ9hvbGpdcDER550QpbhXeLo?authuser=0&hl=en&rclk=1,,Restaurant
"04 Trần Phú, Vạn Thạnh, Nha Trang, Khánh Hòa 650000 ",12.2586363,109.1977676,Queen Coffee,0848 886 879 ,100000.0,"100,000",4.6,Coffee Shop,https://www.google.com/maps/place/Queen+Coffee/data=!4m7!3m6!1s0x3170675265d43e0b:0x81a0ffc584c60c5d!8m2!3d12.2586363!4d109.1977676!16s%2Fg%2F11tbvfybkl!19sChIJCz7UZVJncDERXQzGhMX_oIE?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=61578563613888&locale=vi_VN,Restaurant
"16/6 Đ. Pasteur, Vạn Thạnh, Nha Trang, Khánh Hòa 650000 ",12.2508405,109.1945603,Amore Gardens,,,,4.6,Coffee Shop,https://www.google.com/maps/place/Amore+Gardens/data=!4m7!3m6!1s0x317067901d807ddb:0x48dae052940f99ce!8m2!3d12.2508405!4d109.1945603!16s%2Fg%2F11fm_9_99x!19sChIJ232AHZBncDERzpkPlFLg2kg?authuser=0&hl=en&rclk=1,https://www.facebook.com/amoregardenandcafe/,Restaurant
"22 Đ. Ng. Đức Kế, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2402702,109.1901795,Red Brick Bakery & Coffee,0817 986 828 ,100000.0,"100,000",4.7,Coffee Shop,https://www.google.com/maps/place/Red+Brick+Bakery+%26+Coffee/data=!4m7!3m6!1s0x317067b9704fa84f:0xc3a11a49ea0be7!8m2!3d12.2402702!4d109.1901795!16s%2Fg%2F11lh8pcy1m!19sChIJT6hPcLlncDER5wvqSRqhwwA?authuser=0&hl=en&rclk=1,https://www.facebook.com/Gachdobakerycoffee/,Restaurant
"49 Đ. Củ Chi, Vĩnh Hải, Nha Trang, Khánh Hòa 650000 ",12.2800648,109.2007971,Cà Phê Bar Sky Garden,0931 627 939 ,100000.0,"100,000",4.0,Coffee Shop,https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Bar+Sky+Garden/data=!4m7!3m6!1s0x317067e5387b0cd7:0x3d3842c68f544ad0!8m2!3d12.2800648!4d109.2007971!16s%2Fg%2F1pp2v0rmv!19sChIJ1wx7OOVncDER0EpUj8ZCOD0?authuser=0&hl=en&rclk=1,,Restaurant
"1-3 Nguyễn Trãi, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2466906,109.1889712,Cafe Hoàng Tuấn (Ngã 6),0258 3510 499 ,100000.0,"100,000",3.8,Coffee Shop,https://www.google.com/maps/place/Cafe+Ho%C3%A0ng+Tu%E1%BA%A5n+%28Ng%C3%A3+6%29/data=!4m7!3m6!1s0x317067801d99a817:0x4a008b04c11df69c!8m2!3d12.2466906!4d109.1889712!16s%2Fg%2F11bvt5frm9!19sChIJF6iZHYBncDERnPYdwQSLAEo?authuser=0&hl=en&rclk=1,http://hoangtuancoffee.com.vn/,Restaurant
"38 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2426762,109.1966566,Bốn Mùa Park,0868 240 888 ,,,4.6,Coffee Shop,https://www.google.com/maps/place/B%E1%BB%91n+M%C3%B9a+Park/data=!4m7!3m6!1s0x31706747b8ac0001:0x4c323ddc202cb09d!8m2!3d12.2426762!4d109.1966566!16s%2Fg%2F11h54_gz6y!19sChIJAQCsuEdncDERnbAsINw9Mkw?authuser=0&hl=en&rclk=1,http://bonmuapark.com.vn/,Restaurant
"17 Thái Nguyên, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2484747,109.1842754,Train Coffee,,100000.0,"100,000",4.1,Coffee Shop,https://www.google.com/maps/place/Train+Coffee/data=!4m7!3m6!1s0x31705d7fa287d14d:0xd77430eea6aa58da!8m2!3d12.2484747!4d109.1842754!16s%2Fg%2F1v_z6dcw!19sChIJTdGHon9dcDER2liqpu4wdNc?authuser=0&hl=en&rclk=1,,Restaurant
"66a Nguyễn Trãi, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2446857,109.1875433,Quán cà phê Đường Tàu,0706 245 388 ,100000.0,"100,000",4.6,Coffee Shop,https://www.google.com/maps/place/Qu%C3%A1n+c%C3%A0+ph%C3%AA+%C4%90%C6%B0%E1%BB%9Dng+T%C3%A0u/data=!4m7!3m6!1s0x31705d00139e551f:0x1cee9b559bd520dc!8m2!3d12.2446857!4d109.1875433!16s%2Fg%2F11y56gzsbt!19sChIJH1WeEwBdcDER3CDVm1Wb7hw?authuser=0&hl=en&rclk=1,,Restaurant
"116 Đ. Trịnh Phong, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2384438,109.1910073,Dala Story Coffee,0974 423 270 ,100000.0,"100,000",4.5,Coffee Shop,https://www.google.com/maps/place/Dala+Story+Coffee/data=!4m7!3m6!1s0x3170670017f6f2fd:0x862ce3d021c95170!8m2!3d12.2384438!4d109.1910073!16s%2Fg%2F11xcsqjq0k!19sChIJ_fL2FwBncDERcFHJIdDjLIY?authuser=0&hl=en&rclk=1,,Restaurant
"05 Đoàn Trần Nghiệp, Vĩnh Phước, Nha Trang, Khánh Hòa 650000 ",12.2720676,109.2031601,LEO ARABICA ROASTERY,0909 040 450 ,100000.0,"100,000",4.6,Coffee Shop,https://www.google.com/maps/place/LEO+ARABICA+ROASTERY/data=!4m7!3m6!1s0x3170672f56bb9e15:0x447a2d84a2377bbe!8m2!3d12.2720676!4d109.2031601!16s%2Fg%2F11rw7ksvz6!19sChIJFZ67Vi9ncDERvns3ooQtekQ?authuser=0&hl=en&rclk=1,http://leoarabica.com/,Restaurant
"34 A Lê Chân, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2420481,109.1843769,Engu Cafe - Cà Phê & Trà Sữa,0934 071 879 ,100000.0,"100,000",4.4,Coffee Shop,https://www.google.com/maps/place/Engu+Cafe+-+C%C3%A0+Ph%C3%AA+%26+Tr%C3%A0+S%E1%BB%AFa/data=!4m7!3m6!1s0x31705d0510fa03d9:0x8099250732155bee!8m2!3d12.2420481!4d109.1843769!16s%2Fg%2F11gjtb9nt5!19sChIJ2QP6EAVdcDER7lsVMgclmYA?authuser=0&hl=en&rclk=1,,Restaurant
"13 Phù Đổng, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2407583,109.1852846,Vị Cà Phê,0899 326 295 ,100000.0,"100,000",4.8,Coffee Shop,https://www.google.com/maps/place/V%E1%BB%8B+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x31705dc9e04103f5:0x59a0e4a69309bc86!8m2!3d12.2407583!4d109.1852846!16s%2Fg%2F11y4q6p216!19sChIJ9QNB4MldcDERhrwJk6bkoFk?authuser=0&hl=en&rclk=1,,Restaurant
"75 Đ. Hồng Bàng, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2405464,109.1899907,Art House - Coffee Workshop Nha Trang,0389 148 242 ,100000.0,"100,000",4.3,Coffee Shop,https://www.google.com/maps/place/Art+House+-+Coffee+Workshop+Nha+Trang/data=!4m7!3m6!1s0x3170674788157e1f:0xf13b3114d55e7886!8m2!3d12.2405464!4d109.1899907!16s%2Fg%2F11vlt1jkjh!19sChIJH34ViEdncDERhnhe1RQxO_E?authuser=0&hl=en&rclk=1,,Restaurant
"9 Nguyễn Hữu Huân, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2409858,109.1857747,Blu:m cafe & more,,100000.0,"100,000",4.5,Coffee Shop,https://www.google.com/maps/place/Blu:m+cafe+%26+more/data=!4m7!3m6!1s0x31705dfaf3ee45c3:0x1e06b34ef4522140!8m2!3d12.2409858!4d109.1857747!16s%2Fg%2F11qp0x0ypf!19sChIJw0Xu8_pdcDERQCFS9E6zBh4?authuser=0&hl=en&rclk=1,https://facebook.com/blu.mcafe.more,Restaurant
"07 Cao Văn Bé, Vĩnh Phước, Nha Trang, Khánh Hòa 650000 ",12.2729873,109.2020461,Ylak Corner - Egg Coffee Nha Trang,0919 332 075 ,100000.0,"100,000",4.9,Coffee Shop,https://www.google.com/maps/place/Ylak+Corner+-+Egg+Coffee+Nha+Trang/data=!4m7!3m6!1s0x317067377c441db5:0xdcd8dd7f08ddfd6f!8m2!3d12.2729873!4d109.2020461!16s%2Fg%2F11vz7crfmf!19sChIJtR1EfDdncDERb_3dCH_d2Nw?authuser=0&hl=en&rclk=1,https://facebook.com/ylakcorner,Restaurant
"17a Cao Văn Bé, Vĩnh Phước, Nha Trang, Khánh Hòa 650000 ",12.2728882,109.2012614,Atlas Café,0368 288 030 ,200000.0,"200,000",4.8,Coffee Shop,https://www.google.com/maps/place/Atlas+Caf%C3%A9/data=!4m7!3m6!1s0x317067e6aac5ddd3:0xad8286011d7462f9!8m2!3d12.2728882!4d109.2012614!16s%2Fg%2F11sczfv7nq!19sChIJ093FquZncDER-WJ0HQGGgq0?authuser=0&hl=en&rclk=1,https://instagram.com/atlascafe.nhatrang?igshid=NTc4MTIwNjQ2YQ==,Restaurant
"73/1 Đ. Bắc Sơn, Vĩnh Hải, Nha Trang, Khánh Hòa 650000 ",12.2779885,109.1986197,Anvy Coffee - Khu vui chơi,0984 972 160 ,100000.0,"100,000",4.6,Coffee Shop,https://www.google.com/maps/place/Anvy+Coffee+-+Khu+vui+ch%C6%A1i/data=!4m7!3m6!1s0x317067d98fae0d65:0x7126ad9a80ec82c3!8m2!3d12.2779885!4d109.1986197!16s%2Fg%2F11qq91xplc!19sChIJZQ2uj9lncDERw4LsgJqtJnE?authuser=0&hl=en&rclk=1,https://www.facebook.com/Anvy-coffee-khu-vui-ch%C6%A1i-nh%C3%A0-banh-101268638544393/,Restaurant
"102 Đường Trần Bình Trọng, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2398342,109.1856515,a dopo café Nha Trang,0988 413 671 ,100000.0,"100,000",4.7,Coffee Shop,https://www.google.com/maps/place/a+dopo+caf%C3%A9+Nha+Trang/data=!4m7!3m6!1s0x31705dce177fe267:0x1078c3674ffab6d3!8m2!3d12.2398342!4d109.1856515!16s%2Fg%2F11y8mznq0_!19sChIJZ-J_F85dcDER07b6T2fDeBA?authuser=0&hl=en&rclk=1,,Restaurant
"88 Đ. Hoàng Hoa Thám, Lộc Thọ, Nha Trang, Khánh Hòa 57000 ",12.2454104,109.1938597,"iForest Coffee Nha Trang (Nha Trang Specialty Coffee, Nha Trang Coffee Roastery, Matcha, Tea, Juice, Smoothie, and more))",0983 115 453 ,100000.0,"100,000",4.9,Coffee Shop,"https://www.google.com/maps/place/iForest+Coffee+Nha+Trang+%28Nha+Trang+Specialty+Coffee,+Nha+Trang+Coffee+Roastery,+Matcha,+Tea,+Juice,+Smoothie,+and+more%29%29/data=!4m7!3m6!1s0x317067fb4cd498b5:0xde7b0100fce5bd8f!8m2!3d12.2454104!4d109.1938597!16s%2Fg%2F11ygyc6gdy!19sChIJtZjUTPtncDERj73l_AABe94?authuser=0&hl=en&rclk=1",https://www.iforest.vn/,Restaurant
"19 Thái Nguyên, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2482166,109.1855046,GA Coffee & more,0971 039 768 ,100000.0,"100,000",4.2,Coffee Shop,https://www.google.com/maps/place/GA+Coffee+%26+more/data=!4m7!3m6!1s0x31705d06114dfaf1:0x44c59b968c93de6b!8m2!3d12.2482166!4d109.1855046!16s%2Fg%2F11jvn2wfh9!19sChIJ8fpNEQZdcDERa96TjJabxUQ?authuser=0&hl=en&rclk=1,https://www.facebook.com/gacoffeeandmore/,Restaurant
"97 Nguyễn Thiện Thuật, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2382683,109.1937485,Cộng Cà Phê,0976 522 297 ,100000.0,"100,000",4.5,Coffee Shop,https://www.google.com/maps/place/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x3170673a67aa3043:0x8fca0f8b05cfa26a!8m2!3d12.2382683!4d109.1937485!16s%2Fg%2F11w427w9lg!19sChIJQzCqZzpncDERaqLPBYsPyo8?authuser=0&hl=en&rclk=1,https://congcaphe.com/,Restaurant
"47 Đ. Củ Chi, Vĩnh Hải, Nha Trang, Khánh Hòa 650000 ",12.279677,109.1991653,Cafe 24,0796 736 165 ,100000.0,"100,000",4.3,Coffee Shop,https://www.google.com/maps/place/Cafe+24/data=!4m7!3m6!1s0x317067fab0cb3487:0x615a17782c21af1a!8m2!3d12.279677!4d109.1991653!16s%2Fg%2F11dxdmpk1d!19sChIJhzTLsPpncDERGq8hLHgXWmE?authuser=0&hl=en&rclk=1,https://www.facebook.com/Nh%C3%A0-s%E1%BB%91-24-cafe-1591934287789421/,Restaurant
"46 Lê Quý Đôn, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2436182,109.1912851,Trốn Nha Trang - Cafe & Home,0365 781 935 ,100000.0,"100,000",4.9,Coffee Shop,https://www.google.com/maps/place/Tr%E1%BB%91n+Nha+Trang+-+Cafe+%26+Home/data=!4m7!3m6!1s0x3170674d942664fb:0x70b89647c29d1270!8m2!3d12.2436182!4d109.1912851!16s%2Fg%2F11xlzb064h!19sChIJ-2QmlE1ncDERcBKdwkeWuHA?authuser=0&hl=en&rclk=1,,Restaurant
"20 Trần Phú, Vạn Thạnh, Nha Trang, Khánh Hòa 650000 ",12.2505788,109.1962123,Coffee House - Sunrise,0258 3820 999 ,100000.0,"100,000",4.4,Coffee Shop,https://www.google.com/maps/place/Coffee+House+-+Sunrise/data=!4m7!3m6!1s0x3170678399ec4619:0x37c56f2121b8c23a!8m2!3d12.2505788!4d109.1962123!16s%2Fg%2F11d_c_mj4j!19sChIJGUbsmYNncDEROsK4ISFvxTc?authuser=0&hl=en&rclk=1,,Restaurant
"03 Hòn Chồng, Vĩnh Phước, Nha Trang, Khánh Hòa 650000 ",12.2745637,109.1998519,Coffe&Bar GALAXY,,100000.0,"100,000",4.1,Bar/Pub,https://www.google.com/maps/place/Coffe%26Bar+GALAXY/data=!4m7!3m6!1s0x317067f1e1a16abb:0xf2a880a6a605637b!8m2!3d12.2745637!4d109.1998519!16s%2Fg%2F1pty0x85y!19sChIJu2qh4fFncDERe2MFpqaAqPI?authuser=0&hl=en&rclk=1,,Restaurant
"Hotel & Spa, 26 - 28 Trần Phú Sheraton, 28 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2464113,109.1957817,"&More by Sheraton - A Cafe by day, Wine Bar by night",0919 234 433 ,,,4.8,Coffee Shop,"https://www.google.com/maps/place/%26More+by+Sheraton+-+A+Cafe+by+day,+Wine+Bar+by+night/data=!4m7!3m6!1s0x3170677d8845ddfb:0xe97e787c42d8396!8m2!3d12.2464113!4d109.1957817!16s%2Fg%2F11grv377q0!19sChIJ-91FiH1ncDERloMtxIfnlw4?authuser=0&hl=en&rclk=1",https://www.facebook.com/SNTLobbyLounge/,Restaurant
"19 Nguyễn Hữu Huân, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2408002,109.1860138,Mint Coffee,,100000.0,"100,000",4.2,Coffee Shop,https://www.google.com/maps/place/Mint+Coffee/data=!4m7!3m6!1s0x31705d873a69032f:0xefeefd90f57c9183!8m2!3d12.2408002!4d109.1860138!16s%2Fg%2F11cm0ctwkb!19sChIJLwNpOoddcDERg5F89ZD97u8?authuser=0&hl=en&rclk=1,https://www.foody.vn/khanh-hoa/mint-coffee,Restaurant
"44 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2409711,109.1961408,The Coffee House AB Tower,,100000.0,"100,000",3.9,Coffee Shop,https://www.google.com/maps/place/The+Coffee+House+AB+Tower/data=!4m7!3m6!1s0x3170673a1e0f7f63:0x1c0a160be54fcd8b!8m2!3d12.2409711!4d109.1961408!16s%2Fg%2F11rv1tkhsg!19sChIJY38PHjpncDERi81P5QsWChw?authuser=0&hl=en&rclk=1,https://thecoffeehouse.com/,Restaurant
"Ngọc Hiệp, Nha Trang, Khánh Hòa 650000 ",12.2633135,109.1921044,Apsara Coffee,0258 3827 827 ,100000.0,"100,000",4.3,Coffee Shop,https://www.google.com/maps/place/Apsara+Coffee/data=!4m7!3m6!1s0x3170678bddcb9537:0x23d07923c593186b!8m2!3d12.2633135!4d109.1921044!16s%2Fg%2F11bz0zkkcg!19sChIJN5XL3YtncDERaxiTxSN50CM?authuser=0&hl=en&rclk=1,http://champaislandresort.vn/,Restaurant
"50 Yersin, Phương Sài, Nha Trang, Khánh Hòa 650000 ",12.2495477,109.187807,Fuji Cafe,0258 3829 966 ,,,4.0,Coffee Shop,https://www.google.com/maps/place/Fuji+Cafe/data=!4m7!3m6!1s0x317067808a7c6747:0xa2a142b7f88ce20c!8m2!3d12.2495477!4d109.187807!16s%2Fg%2F1th54g__!19sChIJR2d8ioBncDERDOKM-LdCoaI?authuser=0&hl=en&rclk=1,,Restaurant
"32-34 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2444151,109.1962045,RuNam Nha Trang,0258 3523 186 ,,,4.2,Coffee Shop,https://www.google.com/maps/place/RuNam+Nha+Trang/data=!4m7!3m6!1s0x31706778125e7835:0x6676cffcf942be1d!8m2!3d12.2444151!4d109.1962045!16s%2Fg%2F11s230n_sq!19sChIJNXheEnhncDERHb5C-fzPdmY?authuser=0&hl=en&rclk=1,https://caferunam.com/,Restaurant
"51 Lê Hồng Phong, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2433691,109.1825155,Olympic Coffee,,100000.0,"100,000",4.0,Coffee Shop,https://www.google.com/maps/place/Olympic+Coffee/data=!4m7!3m6!1s0x31705d7bf4c95c99:0xa25dff6f2f2b942d!8m2!3d12.2433691!4d109.1825155!16s%2Fg%2F11ngsgmq7j!19sChIJmVzJ9HtdcDERLZQrL2__XaI?authuser=0&hl=en&rclk=1,https://m.facebook.com/FromOympicCenter/,Restaurant
"44-46 Đ. Lê Thánh Tôn, Tân Tiến, Nha Trang, Khánh Hòa 57100 ",12.243223,109.1934039,Thế Giới Cà Phê Trung Nguyên Legend,0914 153 138 ,,,4.6,Coffee Shop,https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/data=!4m7!3m6!1s0x3170679fc046ca0f:0x159549746c1a3f6a!8m2!3d12.243223!4d109.1934039!16s%2Fg%2F11sszky7mn!19sChIJD8pGwJ9ncDERaj8abHRJlRU?authuser=0&hl=en&rclk=1,https://trungnguyenlegend.com/,Restaurant
"68b Đường Trần Bình Trọng, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2413365,109.1873278,Cà Phê Huyền Thoại Núi,0988 720 791 ,,,4.5,Coffee Shop,https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Huy%E1%BB%81n+Tho%E1%BA%A1i+N%C3%BAi/data=!4m7!3m6!1s0x31705df3ac31533d:0xfc9a18c4808c71f6!8m2!3d12.2413365!4d109.1873278!16s%2Fg%2F11kjqtn3rk!19sChIJPVMxrPNdcDER9nGMgMQYmvw?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=61552060507981&mibextid=LQQJ4d,Restaurant
"42 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2417585,109.1958324,KATINAT Nha Trang,0258 7300 025 ,100000.0,"100,000",3.9,Coffee Shop,https://www.google.com/maps/place/KATINAT+Nha+Trang/data=!4m7!3m6!1s0x317067fd837cc6b3:0x8f2523c9d01247d3!8m2!3d12.2417585!4d109.1958324!16s%2Fg%2F11kt1z9dx3!19sChIJs8Z8g_1ncDER00cS0MkjJY8?authuser=0&hl=en&rclk=1,http://katinat.vn/,Restaurant
"34 Đ. Âu Cơ, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.243766,109.1843757,Capybara Coffee & Tea,0325 469 252 ,100000.0,"100,000",4.4,Coffee Shop,https://www.google.com/maps/place/Capybara+Coffee+%26+Tea/data=!4m7!3m6!1s0x31705d274c58812d:0xc8f5978f7ce1db4a!8m2!3d12.243766!4d109.1843757!16s%2Fg%2F11kj_mfxsr!19sChIJLYFYTCddcDERStvhfI-X9cg?authuser=0&hl=en&rclk=1,,Restaurant
"32 - 34 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2445911,109.1960166,Cookbook Cafe,0258 3887 777 ,,,4.6,Coffee Shop,https://www.google.com/maps/place/Cookbook+Cafe/data=!4m7!3m6!1s0x317067335f8bbd19:0xee2ef866b73dc609!8m2!3d12.2445911!4d109.1960166!16s%2Fg%2F11g2r8062f!19sChIJGb2LXzNncDERCcY9t2b4Lu4?authuser=0&hl=en&rclk=1,https://nhatrang.intercontinental.com/dining/cookbook-cafe/,Restaurant
"75A Thái Nguyên, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2487836,109.1838922,Cà Phê 24H,0818 834 479 ,,,5.0,Coffee Shop,https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+24H/data=!4m7!3m6!1s0x31705d291c32413d:0x23d691c45c504706!8m2!3d12.2487836!4d109.1838922!16s%2Fg%2F11jxr2hk6y!19sChIJPUEyHCldcDERBkdQXMSR1iM?authuser=0&hl=en&rclk=1,,Restaurant
"23 Đ. Nguyễn Chánh, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2454603,109.1932539,Cộng Cà Phê,0978 155 523 ,100000.0,"100,000",4.4,Coffee Shop,https://www.google.com/maps/place/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x317067d14bc56a1d:0x5880217ccd4bf96e!8m2!3d12.2454603!4d109.1932539!16s%2Fg%2F11jt_z0qw7!19sChIJHWrFS9FncDERbvlLzXwhgFg?authuser=0&hl=en&rclk=1,https://congcaphe.com/,Restaurant
"50 Đ. Lê Thánh Tôn, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.2416068,109.19539,Nhà Hàng Palms Bistro Nhatrang,0905 757 575 ,,,4.3,Restaurant,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Palms+Bistro+Nhatrang/data=!4m7!3m6!1s0x3170677941dafa1d:0x772478e7877bfc5e!8m2!3d12.2416068!4d109.19539!16s%2Fg%2F11cm62fcf3!19sChIJHfraQXlncDERXvx7h-d4JHc?authuser=0&hl=en&rclk=1,https://www.facebook.com/PalmsBistroNhaTrang/,Restaurant
"43 Lý Tự Trọng, Lộc Thọ, Nha Trang, Khánh Hòa 650000 ",12.247519,109.1908006,Stockholm Bistro & Co-working | Coworking Space in Nha Trang,0766 436 363 ,200000.0,"200,000",4.7,Coffee Shop,https://www.google.com/maps/place/Stockholm+Bistro+%26+Co-working+%7C+Coworking+Space+in+Nha+Trang/data=!4m7!3m6!1s0x317067487eda266f:0x1047502023dc1cbb!8m2!3d12.247519!4d109.1908006!16s%2Fg%2F11vc5z8m_2!19sChIJbybafkhncDERuxzcIyBQRxA?authuser=0&hl=en&rclk=1,https://www.stockholm.vn/,Restaurant
"16a Đ. Ngô Thời Nhiệm, Tân Tiến, Nha Trang, Khánh Hòa 650000 ",12.2386877,109.1901698,Time House Bistro & Bar,0356 244 773 ,,,4.5,Bar/Pub,https://www.google.com/maps/place/Time+House+Bistro+%26+Bar/data=!4m7!3m6!1s0x3170677da6400133:0xe688ebe39062e055!8m2!3d12.2386877!4d109.1901698!16s%2Fg%2F11c5t256fg!19sChIJMwFApn1ncDERVeBikOPriOY?authuser=0&hl=en&rclk=1,http://www.instagram.com/timehousenhatrang,Restaurant
"139 Đ. Trần Nguyên Hãn, Tân Tiến, Nha Trang, Khánh Hòa 57000 ",12.2383702,109.1872673,Tem Cafe Garden,0985 659 168 ,100000.0,"100,000",5.0,Coffee Shop,https://www.google.com/maps/place/Tem+Cafe+Garden/data=!4m7!3m6!1s0x31705d5040ef9611:0xe9ce403bb5ff8dc3!8m2!3d12.2383702!4d109.1872673!16s%2Fg%2F11xw1hc9wm!19sChIJEZbvQFBdcDERw43_tTtAzuk?authuser=0&hl=en&rclk=1,,Restaurant
"36 Hòn Chồng, Vĩnh Phước, Nha Trang, Khánh Hòa 650000 ",12.2745202,109.2005453,Huyền Thoại Núi Cà Phê,,100000.0,"100,000",4.5,Coffee Shop,https://www.google.com/maps/place/Huy%E1%BB%81n+Tho%E1%BA%A1i+N%C3%BAi+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x3170679f07d91557:0x4530426023c9b681!8m2!3d12.2745202!4d109.2005453!16s%2Fg%2F11jy9_gj9j!19sChIJVxXZB59ncDERgbbJI2BCMEU?authuser=0&hl=en&rclk=1,https://dacsannui.vn/,Restaurant
"80 Hòn Chồng, Vĩnh Phước, Nha Trang, Khánh Hòa 650000 ",12.2743749,109.1984579,Gastro Cafe & Cuisine,0917 295 873 ,,,4.4,Coffee Shop,https://www.google.com/maps/place/Gastro+Cafe+%26+Cuisine/data=!4m7!3m6!1s0x317067fa9bdd60d3:0xed19026879218be1!8m2!3d12.2743749!4d109.1984579!16s%2Fg%2F11h0xjpl4f!19sChIJ02Ddm_pncDER4YsheWgCGe0?authuser=0&hl=en&rclk=1,https://www.facebook.com/Gastrocafenhatrang/,Restaurant
"04 Trần Phú, Vạn Thạnh, Nha Trang, Khánh Hòa 650000 ",12.2586363,109.1977676,Highlands Coffee - Muong Thanh Luxury Khanh Hoa,0258 3568 006 ,,,4.1,Coffee Shop,https://www.google.com/maps/place/Highlands+Coffee+-+Muong+Thanh+Luxury+Khanh+Hoa/data=!4m7!3m6!1s0x317067c15d00cda1:0x54c0304bc14d420f!8m2!3d12.2586363!4d109.1977676!16s%2Fg%2F11h2hm5ms7!19sChIJoc0AXcFncDERD0JNwUswwFQ?authuser=0&hl=en&rclk=1,https://www.highlandscoffee.com.vn/,Restaurant
